Simulation Identification;PaperSimulation
Initial Battery;2.52E7
Sensor Cover Radius;70.0
Node Idle Energy Cost;20.0
CPU Processing Energy Cost;2880.0
Communication Cost;0.22356164
Communication Channel Type:eboracum.pathloss.LogDistanceChannel
Transmission Power;5.0
Receiver Sensivity;-104.0
Antenna Gain;2.15
Frequency;9.15E8
Summary of Nodes
Class Name;Number of Instances
eboracum.wsn.network.node.SimpleWSNNode;36
Summary of Events
Class Name;Type;Number of Instances;
eboracum.wsn.network.node.PeriodicEvent;E1;36;

Results
Simulation Total Time;1260000
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode0;0;264;44;0;44;1253663.5081639
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.PeriodicEvent;E1_3;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode13;0;2816;924;0;44;1253653.6714427
eboracum.wsn.event.PeriodicEvent;E1_14;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode34;0;308;44;0;44;1253663.5081639
eboracum.wsn.event.PeriodicEvent;E1_32;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_26;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_31;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_10;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_5;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_4;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode14;0;1980;660;0;44;1253656.622459
eboracum.wsn.event.PeriodicEvent;E1_20;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_12;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode24;0;572;132;0;44;1253662.5244918
eboracum.wsn.event.PeriodicEvent;E1_9;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_23;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_30;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_16;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode3;0;440;44;0;44;1253663.5081639
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode10;0;748;176;0;44;1253662.0326557
eboracum.wsn.event.PeriodicEvent;E1_18;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode27;0;704;88;0;44;1253663.0163279
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode4;0;396;44;0;44;1253663.5081639
eboracum.wsn.event.PeriodicEvent;E1_28;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode8;0;2288;88;0;44;1253663.0163279
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode23;0;352;44;0;44;1253663.5081639
eboracum.wsn.event.PeriodicEvent;E1_15;E1;44;0
eboracum.wsn.event.PeriodicEvent;E1_27;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode1;0;396;44;0;44;1253663.5081639
eboracum.wsn.event.PeriodicEvent;E1_7;E1;44;0
eboracum.wsn.network.node.sensor.SimpleWSNNode;SimpleWSNNode6;0;2420;132;0;44;1253662.5244918
